uniqueID,drugName,condition,text,rating,date,usefulCount
130466.0,Levonorgestrel,Birth Control,"""I got the Mirena 8 weeks after having my second child, at 24 years old. Having it placed was not bad; no cramping or bleeding, and my periods stopped completely. Since the age of 13, my periods were agonizing; migraines, vomiting, diarrhea, back &amp; leg cramps &amp; was going through tampons, etc., like crazy! So, just the fact that Mirena eliminated them for me was a miracle in itself. I also happen to have always had a problem gaining weight; though it wasn't a huge change, I gained 20 lbs after the first 3 years of getting the Mirena! I also noticed my acne disappeared, my hair started growing faster and thicker and I went up a full breast size! If there ever was a completely satisfied customer, it'd be me!""",10.0,4-Jan-13,12.0
193031.0,Dextroamphetamine,ADHD,"""Got this for ADD and my chronic fatigue. 

It changed me. Grades in school went from 60s-80s, I could actually focus long enough to plan my life and pay attention. Only problem I had was the tolerance, although my dosage was raised and now I can take it regularly without feeling it, it made it really hard to sleep if I took it to late, and if the dosage is too high, or you are just starting, you get a really unpleasant buzz. Even though that buzz makes you super motivated and lets you get stuff done, it makes it really hard to relax and makes you more prone to panic attacks.""",9.0,5-Jun-13,52.0
7772.0,Xanax,Panic Disorde,"""I have been taking Xanax for 4 years. This pill has done wonders for me. It really did give me control of my life back. I was prescribed 1 mg. I was afraid to take it at first because of all the stories I have heard about addiction. Well, when I first tried it, it was an immediate success and I knew I found the key to living the rest of my life normally. My doctor didn't just throw this at me. This was our last option. It was the best one.

I do get dizzy sometimes. I also experienced weight gain. That was mainly because as I started to live normally again I stopped working out and other methods that I used to help combat panic. That was mainly a healthier life style that I assumed would naturally help me think clear.""",10.0,1-Nov-11,13.0
116718.0,Lamictal,Bipolar Disorde,"""I have been on 400 mg of lamictal for 12 years. My life went from a nightmare of being diagnosed with major clinical depression and anxiety disorder with racing thoughts to a normal life. I tried more antidepressants and combinations than I can count in the 3 years leading up to my rapid cycling bp2 diagnosis. I have minor hypomanic episodes a few times a year and only a few depressive episodes in the last 12 years. No side effects. Tonight I start Teva manufacturer generic. New insurance won't cover brand ($1100/mth) So scared if it will work. Doc says I'll know within 2 weeks.  Had a baseline blood draw so I can compare my levels on brand vs. Generic.""",10.0,1-Dec-16,24.0
26735.0,Sprintec,Birth Control,"""I was on this pill for a month before I made an appointment with my doctor and asked her to switch me off of it. The first signs I noticed setting in were my loss of appetite, I then began to become very depressed, crying almost everyday causing my sleep decrease. At the end of three weeks of taking this pill I had lost 12 pounds, going from my already small size of 121 to 109. """,3.0,23-Jun-11,0.0
145038.0,Etonogestrel,Birth Control,"""It was great for the first year besides sometimes irregular periods it really helped my period being so heavy.The bad right around a year I gained around 15 pounds,I started looking almost as if I was pregnant by my stomach,I would have a period for a couple months then not one for two or  three months, my cramps became terrible and my bloodsugars were highly elevated even taking very high doses of insulin also I have high cholesterol now at age 22, not to mention the terrible mood swings and depression along with the almost like pregnancy cravings and Ovarian cysts which are very painful.I want it out now!!!""",2.0,2-Dec-15,1.0
36503.0,Fentanyl,Chronic Pain,"""Condition: DDD L4-L5 S1 &amp; Muscle damage to Left Shoulder. due to gunshot.
Previous Meds: MS 30mg x 2 PRN, Percocet 10/325 x 4hrs PRN, &amp; Duragesic 25mcg x 72 hrs.
Fentanyl Experience: Excellent around the clock pain management.
Side Effects: Light intermittent night sweats.
Conclusion: Excellent P/M management.""",10.0,9-Apr-15,17.0
203710.0,Suvorexant,Insomnia,"""Have had intractable insomnia since having neurological Lyme disease. The infection is under control but left me with issues with cortisol levels &amp; neurotransmitters.

Benzodiazepines worked great, but MD's became concerned since I'm in my 60's and elderly people are at higher risk of side effects. Weaned off benzo's &amp; tried Belsomra.

1st try, got the full body paralysis mentioned by others. Plus hellish, horrible waking nightmares. Felt like I'd gone insane. Demonic, yes.

The labeling states if you take it &amp; get mental disturbance, Belsomra has problem of triggered pre-existing, underlying mental illness.

Poppycock. This drug is frightening. IMHO it's useless, overpriced, and dangerous.

The 2nd time no sleep, nothing, zip, nada. DONE WITH IT.""",1.0,27-Sep-17,19.0
84784.0,Ethinyl estradiol / norgestimate,Birth Control,"""While I havent been on it long I can say I have been WORLDS different. I originally was on sprintec for a good 10 years. Got new job where I just got my rxs filled there (ins requirement) was given estraylla as a substitute can we say all hell broke loose on it. Moody(which Im not at all), gained 15lbs, always bloated, foods I should want and love made me sick,no sex drive, horrible periods, lethargic etc etc. Well then the pharmacy got mononessa in, no joke within a week the bloating subsided, I dropped 5lbs, mood was way better, drive is back. Honestly feel better on it then even sprintec.Watch your inactive ingredients, thoes are what cause the side effects more than the hormones.""",10.0,17-May-16,9.0
48462.0,Ethinyl estradiol / levonorgestrel,Ovarian Cysts,"""I've been on this for almost 2 years and every other birth control   I've ever taken has has given  horrible hormonal side effects. This one is great. I don't feel crazy,I  didn't gain any weight and it helps decrease the pain from my cyst. I take only the pills and skip the placebos each month in order to shrink my cyst which is in a tricky spot on my ovary and unable to be removed through surgery (I used to have to take a percocet to not feel the pain and it was frustrating). I only feel the occasional cramp but nothing compared to the stabby feelings I used to endure. The only thing that sucks with this is the occasional reddish brown goop that I think is my period refusing to die completely. My libido has also dropped SIGNIFICANTLY :( Anyone know a remedy for this?""",8.0,18-Oct-17,0.0
30956.0,Miconazole,Vaginal Yeast Infection,"""I'm 18 soon to be 19 and developed an yeast infection 3 days ago I made an appointment to my gynecologist but the itch and inflammation was annoying so I got some miconazole 7 and inserted it and got the worse burning feeling ever like something that don't belong at first but after a few mins the burning subsides and feels a lot better still a lil burning but definitely no itch out....this my first time using it and hoping my last gotta talk my gyn about keeping good ph levels normal""",7.0,7-Apr-17,1.0
87755.0,Naproxen,"Gout, Acute","""Used it for 3 days. Ankle swelling and pain now much reduced and can walk properly on left leg. Still some pain in big toe.""",8.0,21-Jul-08,47.0
197943.0,Metoprolol,High Blood Pressure,"""I have been on metropolol XL for 4 months and my hairdresser noticed 2 large alopecia (bald) spots....one on the back of my head and one that is pink and on top of my head. I have stopped it and have an appointment with a dermatologist next week. Am scared to death that more is going to fall out! Anybody else experience bald spots?""",5.0,10-Feb-16,37.0
